Index,Hogwarts House,First Name,Last Name,Birthday,Best Hand,Arithmancy,Astronomy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying
214,Slytherin,Eddie,Haag,2000-03-28,Right,43842.0,-506.16868670661546,-3.4644596819908218,5.061686867066156,-6.2429999999999986,-791.2411317496628,367.4478528804604,4.272757834729165,1076.5394455843316,10.7154211644288,-0.8161110907731912,-250.55633,-58.07
215,Slytherin,Brendan,Robledo,1997-06-23,Left,33434.0,-551.9357282434702,-5.910815344634688,5.519357282434701,-7.042000000000002,-318.16833420601944,404.5888328239054,5.298179273961294,1048.9967119593523,11.50533354917554,0.074746073309974,-250.17441,-55.809999999999995
216,Hufflepuff,Ilene,Blodgett,1999-09-21,Left,36200.0,683.9941998014788,3.4652095563372294,-6.839941998014787,6.178,-783.0655804179646,443.1975639349652,5.9526790158428025,1067.6126468653597,10.720730199755137,-1.2458007838992848,-244.53807,18.93
217,Hufflepuff,Jesse,Stamper,1998-02-06,Left,37464.0,692.2329647939903,3.1043165480713384,-6.922329647939904,7.186,-728.594235676584,480.2412712820586,8.329385059175253,1056.3013290114916,12.635441649272805,-0.1512746521785997,-242.82406,9.72
218,Gryffindor,Brock,Creighton,2000-09-01,Right,68864.0,567.345504744706,-2.876834187473703,-5.673455047447058,5.015,-670.8139363300671,638.215310703169,-6.978636890352827,951.981827290564,2.0978234711778447,0.2217969076642309,-253.75042,226.94
219,Gryffindor,Earl,Kuykendall,1999-04-11,Left,43064.0,558.8562353858783,-5.266087684719898,-5.588562353858784,4.939,-498.4630689282701,583.0633919007938,-4.417842781271294,952.9981877465432,3.48966945237006,0.1496069215446491,-253.19365,184.74
220,Gryffindor,Theresa,Chau,1998-09-06,Right,48238.0,248.21839845835052,-4.938660821429145,-2.4821839845835054,5.776,-360.6352446930823,612.25693207693,-5.899795735780208,956.9696365880324,1.562883922560654,-1.9801675341580438,-249.77592,180.73
221,Gryffindor,Kellie,Eastman,1997-04-01,Left,48579.0,387.9387390516816,-4.14904764580421,-3.879387390516816,5.392,-540.5481631525205,620.1027004986294,-6.502501843402128,955.0885437472951,2.3410478370418537,0.4547121767091217,-251.33046,213.86000000000004
222,Hufflepuff,Alexis,Stegall,2000-05-26,Right,48473.0,582.9414613163581,6.797273918727447,-5.8294146131635785,5.003,-484.622217125653,390.62078615456704,4.087835974391503,1045.4839414247742,3.4972137360567768,1.8117773802069448,-244.32685,18.31
223,Hufflepuff,Beverley,Pearce,2001-11-02,Right,40680.0,565.6489935562997,3.2438113357624614,-5.6564899355629965,4.4510000000000005,-236.8124012102708,357.0438216571791,9.712202954425347,1035.9221587295938,6.447401264349584,1.418664829982607,-244.42037,-70.65
224,Gryffindor,Jarrod,Mcmurray,1997-08-15,Left,38058.0,415.9863013408461,-7.422155986348564,-4.1598630134084615,3.676,-491.73045179854967,562.9689543735171,-3.7062751683456154,941.4903214305484,3.513493594079204,0.5028554993971134,-254.25085,167.4
225,Ravenclaw,Sharyn,Doran,1999-06-20,Left,47052.0,-583.3241668481497,5.979136571548564,5.833241668481497,3.913,149.7099409437463,586.5767400811383,6.411008154608499,1029.6725187012808,7.456855447836622,-0.1984012313449484,-231.13309,17.25
226,Ravenclaw,Salvador,Montes,1996-12-31,Left,25131.0,-378.5884442848202,6.400563134541515,3.7858844428482015,5.311,269.37797625720015,579.2337925037772,5.893457811670087,1051.1933719510937,9.02259067455849,0.2981392522814545,-229.86985,33.51
227,Ravenclaw,Shannon,Lavender,1999-11-12,Right,36984.0,-545.2338488672921,4.1078410416253535,5.45233848867292,4.9460000000000015,932.7762693613388,623.4724850124633,2.681173220919102,1076.9089651122576,7.591949282985326,1.0441392265600908,-229.32408,-1.3700000000000045
228,Hufflepuff,Maria,Farr,1999-06-27,Left,40072.0,373.221163999699,4.271036402639529,-3.73221163999699,5.002,-637.7485029296362,407.2808977245542,4.038579206270984,1060.2022638678518,6.040993150473225,0.7846160371761511,-243.56357000000003,9.609999999999998
229,Hufflepuff,Denise,Gerard,1998-10-14,Left,32576.0,741.2813079634262,6.429565336172398,-7.4128130796342635,3.6,-263.6330359675032,356.19541290751954,5.641383899512283,1029.391797807889,3.9285326254636814,-0.9386824925857218,-245.74333,19.24
230,Gryffindor,Breanna,Begay,2001-03-24,Right,45793.0,494.8983579506497,-5.850387706637052,-4.948983579506496,5.395,-234.0294547318485,568.8168941181673,-4.0288313482353,947.5802995758966,1.5504621089129769,0.5769039918669374,-252.3468,151.62
231,Hufflepuff,Gilberto,Mattison,1997-04-04,Right,52220.0,343.5421679567992,1.385517209987464,-3.4354216795679915,4.961,-337.175946062572,357.9886687947823,7.212378484136535,1043.519719463326,3.2138643163935074,-0.155434105901725,-242.72322000000003,-62.14000000000001
232,Slytherin,Scott,Comeaux,1999-01-28,Left,20471.0,-661.9698637106108,-6.499765439478614,6.619698637106108,-2.5869999999999997,-614.3981264275208,377.3793716208637,8.620109378152598,1060.4011836644663,12.621318995583842,0.8179309744998117,-245.15636,-107.39000000000001
233,Ravenclaw,Rosanna,Stull,2000-07-21,Left,48079.0,-544.6417523900851,3.504713187885125,5.446417523900852,4.494,424.6610448179932,566.4247741606739,6.0108040125562905,1054.204647271474,7.389975631009612,1.6050641122165816,-231.91796,-37.85
234,Hufflepuff,Lindsay,Bunting,1999-04-28,Left,27792.0,640.9931473835272,7.518916509409047,-6.409931473835272,6.715,-519.690041085096,415.51028686182434,2.5647044014040588,1040.8903360675672,3.7655653024572167,-0.5424094301450127,-242.21502,77.56
235,Hufflepuff,Lydia,Diamond,1999-05-17,Right,23061.0,766.7950682257753,6.231165326031853,-7.667950682257752,4.598,-185.70217090545864,368.5138557635237,6.201855665551291,1020.2343359436052,4.300142999362108,0.7337669219090479,-244.36499,29.9
236,Hufflepuff,Enrique,Wallen,2001-05-22,Left,40193.0,524.518167395581,6.001477007163812,-5.245181673955809,6.166,-584.5051074500152,430.4841270300332,6.445897262071752,1047.6310585911338,7.24503625376955,0.4850774914597592,-241.77277,15.59
237,Slytherin,Quincy,Cramer,1998-10-14,Right,51040.0,-574.1707866170874,-4.706206141293031,5.741707866170874,-4.466,-634.051639367051,366.43872103612136,4.716766184865327,1065.2902241002648,8.515888871180426,-0.2486289375467153,-249.45599,-92.99999999999997
238,Gryffindor,Rolf,Naranjo,2000-02-28,Left,43498.0,671.6481713611278,-4.118382075576998,-6.716481713611277,5.412000000000001,-710.8029369541061,597.2176901601737,-6.0459610655156935,926.814277556906,1.782591229187461,-1.3594523906472005,-254.41485,245.95
239,Gryffindor,Marion,Cochrane,1999-06-06,Right,56145.0,319.9798918185278,-8.478921670717476,-0.5378428483788052,2.524,-690.9288463435719,542.7656577844192,-5.242965022490002,906.9320504965,5.776860426902234,-0.7886098040048669,-257.92025,175.63
240,Hufflepuff,Gene,Legg,1997-06-08,Right,63239.0,554.6211414037443,1.639450970328764,-5.546211414037442,6.815,-670.3219090784363,410.51505957709367,4.1197406747993455,1073.2846515673998,5.955246048329103,-1.7649462171630776,-246.35342000000003,-46.23
241,Gryffindor,Burl,Hildebrand,1999-10-18,Left,37917.0,541.444640709282,-2.557193178095697,-5.4144464070928215,7.152,-288.92910576687814,664.6758658602596,-4.756293789971756,983.8013621475716,6.325271647037343,-0.1520689694149413,-247.31316,209.84
242,Hufflepuff,Milo,House,2001-03-22,Right,72859.0,138.86634593828856,4.630334015716064,-1.3886634593828855,4.473,-478.7364196496672,357.8278239596521,2.8793863715689976,1060.844238230742,-0.10300008681908146,0.728244254906072,-244.37574,-61.71999999999999
243,Hufflepuff,Gregg,Lay,2001-01-09,Left,29600.0,541.0427347660492,6.299999391010473,-5.410427347660493,6.0820000000000025,-581.6271233491634,445.0068839384253,2.2276691374615623,1045.103348196454,5.411169193405494,0.7983713086893884,-242.50967000000003,83.34
244,Gryffindor,Mimi,Staggs,1997-05-17,Right,46447.0,286.35931191934435,-4.049190772921213,-2.8635931191934434,7.334,-427.0868797512077,587.1068815165482,-5.779638393056332,963.1113713981164,0.3560216841561088,-0.2676558826547052,-248.59687,169.16
245,Gryffindor,Brian,Murillo,2000-05-25,Right,52599.0,679.7596954727536,-4.69353179038772,-6.7975969547275366,5.0760000000000005,-298.0493409319925,606.6199518598876,-5.2637493415122085,931.949870156872,1.546714113696277,0.0530594224756474,-254.12502,204.36
246,Ravenclaw,Cori,Baylor,2000-11-27,Left,22427.0,-544.4221703027099,5.30068612880605,5.4442217030270985,3.58,152.47079941720136,566.5709034201118,7.150509305552727,1045.029880151129,10.183908294649614,0.0827429718973028,-230.4894,22.1
247,Ravenclaw,Marcella,Edmond,1997-08-10,Right,48405.0,-390.5797852533438,4.128120580248943,3.9057978525334387,4.675,274.0002167808532,558.5377464842753,4.762237170053499,1039.1033212013913,5.948648491595128,0.0006098853380941995,-233.8594,-1.6700000000000053
248,Hufflepuff,Douglas,March,2001-10-13,Right,59880.0,578.5683361733439,1.385517209987464,-5.7856833617334384,3.856,-580.8024205786147,325.03092114759085,2.8298160240185033,1067.2127332400717,4.034518709356724,-0.1459830215973379,-246.97036,-64.35
249,Hufflepuff,Deangelo,Fleck,1997-04-30,Right,28643.0,767.5866183166162,3.9579577863052533,-7.675866183166159,4.93,-383.5068528409506,394.88893889320207,2.445030158747501,1044.3372788305585,4.861731143902452,0.0017767770659683005,-246.829,49.13
250,Slytherin,Ashley,Kozak,2001-05-13,Left,82841.0,48.155325896768694,-4.82503324086948,3.380166754365338,-5.645,-407.6041617972381,422.71382420897856,6.0826446069443385,1006.7741643396188,6.965423323654572,-0.258131730375828,-253.39383,-78.6
251,Slytherin,Agatha,Irish,1999-01-13,Left,42315.0,-511.52253015690445,-6.6767309143605935,5.115225301569046,-5.875,-387.7021081838295,391.52118971756965,4.124559546105174,1070.4232462132247,10.768984186153666,-2.661687805746046,-250.9639,-82.46000000000001
252,Hufflepuff,Omar,Parham,1997-01-15,Left,61593.0,48.155325896768694,6.313736395066662,-2.5340863772740514,4.812,-382.4074746985822,426.8294752653289,3.9171076683291055,1037.3565028300986,2.33878819023294,0.7081252180679687,-242.23285,2.6099999999999994
253,Hufflepuff,Billy,Strom,1999-09-27,Left,43193.0,389.2947409165312,7.744288100349316,-3.8929474091653113,1.4089999999999998,-582.6964947532814,481.6962255814613,4.889419168878336,1036.426104537549,8.988745971034161,0.2088692834169324,-243.47096,87.47999999999999
254,Ravenclaw,Claudette,Plummer,1999-04-22,Left,44817.0,-597.1771991557835,6.871275583829093,-0.5378428483788052,4.166,540.35568266678,598.4528681554053,4.426972874405911,1056.123904884444,6.6927651165185935,0.7393938183845199,-229.28479,12.19
255,Ravenclaw,Juli,Kong,1997-01-13,Left,50650.0,-469.5600411592522,4.476472689508796,4.695600411592521,4.884,455.1671186836981,549.0355189587567,4.359340357076275,1047.6652905552005,4.610304750533012,0.9726539070756196,-232.64956,-22.559999999999995
256,Hufflepuff,Kasey,Rivers,1998-11-05,Right,60132.0,452.3356520694138,6.708942028900446,-4.523356520694138,5.886,-496.6926933714193,391.3719230418208,7.731676127624143,1045.785089718183,4.524785837648615,-0.06944086544883118,-242.00329,-43.550000000000004
257,Ravenclaw,Myron,Parr,1998-07-04,Right,25980.0,-667.7909627246926,5.344403906272229,6.677909627246926,3.505,728.8438108150756,575.4137810551348,5.734314015665428,1075.4350031624986,9.01454764217232,-0.293093488062115,-228.1678,-19.0
258,Hufflepuff,Osvaldo,Ritchie,1999-01-20,Left,31010.0,511.96856355858256,5.093151852326011,-5.1196856355858245,5.495,-145.72101757468556,417.54622518960207,3.903657563099272,1018.4981509400033,2.9423819919888534,-1.0090654717658876,-242.7593,41.07
259,Ravenclaw,Rudolf,Haines,1997-07-03,Right,71744.0,-555.9598897637492,7.620463446928558,5.559598897637491,5.506,538.9073046420428,644.7441768214899,6.30939912676949,1051.3060702257774,7.151734266448037,0.3947871501263329,-228.41807000000003,-16.800000000000004
260,Slytherin,Ernestine,Schaffer,1997-12-04,Right,41436.0,-670.7744378079701,-4.166430726428465,6.707744378079703,-4.277,-615.5471483668448,359.18128434239543,2.8298160240185033,1060.3498652028918,8.29246695888529,-0.47864135889182186,-247.5958,-87.98000000000002
261,Ravenclaw,Ruthann,Nettles,1997-04-14,Left,67091.0,-450.4322762028392,4.892844198876787,4.5043227620283925,5.955,892.77840238368,605.5390718863941,1.7889096532737507,1045.6445896453702,2.009324750334705,-0.49832664430613133,-231.74333,-14.350000000000001
262,Ravenclaw,Belva,Bowles,2000-04-26,Right,39812.0,-373.768437764376,3.8103468323200715,3.73768437764376,5.35,208.83214209031257,539.9440292966052,4.1449297723214285,1040.8470186064185,5.384413578604184,-1.0940883514760205,-233.78755,4.59
263,Hufflepuff,Gloria,Shively,2001-07-20,Left,63834.0,372.6657006028791,3.0463594919763874,-3.726657006028791,6.114,-388.8118890819815,406.7341922025989,7.065544786898023,1047.345221320666,4.801575374285468,-0.7979581516787366,-243.3559,-70.20000000000002
264,Hufflepuff,Jacquelin,Lo,2000-03-17,Left,45308.0,678.8506117205533,7.109013667344476,-6.788506117205532,2.189,-620.6243210073256,387.49972704391615,5.38147792242528,1052.4618241247574,7.0563628757355366,0.0459702392518127,-246.73281,30.52
265,Ravenclaw,Emmanuel,Ponder,1999-10-27,Right,40620.0,-488.7912652101848,3.3082923323524835,4.887912652101848,3.548,600.8157536801909,586.5360285914362,4.610465989634673,1057.56976029186,8.141893359736773,-1.9345615002706271,-232.54501,-9.469999999999999
266,Ravenclaw,Jan,Lattimore,1999-07-25,Right,15137.0,-445.24712034876944,6.5281306786379565,4.452471203487693,5.209,225.57318532258347,495.93754284216857,6.0329233820031725,1050.3689368845849,11.880442927117356,-0.830734723651678,-228.08611,72.22999999999999
267,Gryffindor,Fritz,Ballinger,2001-08-24,Right,50883.0,48.155325896768694,-5.902043698026742,-6.320732947109571,3.527,-824.9017655260277,561.6256468988058,-4.647679395721354,937.5544750614748,3.117447997607852,-1.4656105831420116,-257.16033,198.78
268,Ravenclaw,Elliott,Bustamante,1997-10-23,Left,58782.0,-363.107283585854,6.130583882769518,3.6310728358585407,5.624,-220.16959428356242,602.4198169454503,5.438643598311696,1043.158839759209,6.492364692879393,-0.20029559385585,-231.45686,-0.7100000000000009
269,Ravenclaw,Janis,Myles,1997-09-03,Right,62720.0,-549.5048124222686,4.726728136546999,5.49504812422269,4.053999999999999,323.19765415192063,533.7679722412702,4.500212090135856,1030.0618293323028,2.6968745301743144,0.5251346675465671,-233.94682000000003,-27.229999999999997
270,Hufflepuff,Elliott,Mccutcheon,1998-11-10,Right,83660.0,249.7761913599552,5.2939920788350925,-2.4977619135995512,3.951,-887.3827375122003,403.2690462783888,3.8030581259199714,1084.2494733911942,4.896099165175336,1.624771569204397,-245.51183,-46.70000000000001
271,Slytherin,Elena,Rangel,1999-03-22,Right,53451.0,-605.918785566346,-3.0098465795902136,6.05918785566346,-5.093,-567.0225573209526,371.9789753930536,2.95066292033088,1057.3743623284015,6.417391526502103,0.4213190842520208,-249.29609,-61.339999999999996
272,Ravenclaw,Millie,Freund,2000-04-13,Left,39432.0,-385.76706511892456,4.088517256235616,3.8576706511892467,5.329,603.6915963851902,581.6464463336599,8.075215935055574,1069.9889550560308,10.436487762418224,0.6960270878582722,-230.09462,-51.589999999999996
273,Gryffindor,Olga,Chesser,1999-04-04,Right,41858.0,418.6930201160396,-4.499531427566456,-4.186930201160397,5.49,-732.439167548757,603.3002868842058,-6.451350102117185,942.61606285343,2.08612293852549,0.5898141735598966,-252.23814,231.02
274,Ravenclaw,Donny,Ulmer,1999-05-24,Left,57172.0,-539.7176152430025,4.936941355415956,5.397176152430026,5.079,792.8423581206619,644.8324721644349,3.6470524661214494,1056.8182821759096,6.777364097460687,-0.896181438148205,-229.93955,-2.259999999999998
275,Hufflepuff,Jeff,Maestas,1999-01-18,Right,49756.0,520.5897248685109,4.157495005974345,-5.2058972486851065,6.9570000000000025,-204.2350893708048,427.9982227827792,5.140559037974253,1026.1921240232057,3.177597476493005,-0.11679499548262148,-242.7507,-6.670000000000002
276,Ravenclaw,Jonathan,Atherton,1998-04-30,Left,54316.0,-585.9780798174897,6.440587681497346,5.8597807981748975,5.157,593.4010796517539,495.93754284216857,4.299650400894631,1041.7780331964625,5.776860426902234,-1.1739004259716572,-229.31705,9.24
277,Gryffindor,Katina,Tolley,1997-04-22,Left,59185.0,698.5412715781813,-4.753876731451745,-6.985412715781814,4.354,-688.7025227789923,619.5063851872209,-5.309851014160286,926.371756317655,2.929627268730492,-0.6531191643058659,-256.11774,229.47
278,Gryffindor,Rocio,Pettigrew,2000-10-28,Left,56207.0,630.4279337355763,-5.052185087559461,-6.304279337355762,4.465,-633.6710865103564,579.2599590873511,-4.628830267591593,945.5541035682736,2.701952849908161,-1.331386993693929,-255.345,185.94
279,Hufflepuff,Sandy,Khan,2001-08-02,Left,50088.97157622739,626.1215337586817,1.6454137689252748,-6.261215337586819,7.233,-704.306596730622,408.0665130780105,5.611332367697291,1074.6281482262132,7.465978423054635,-1.7198213302575236,-245.89146,-52.96
280,Hufflepuff,Valentina,Poling,1999-01-22,Right,50088.97157622739,483.525679766504,2.7583227664600183,-4.835256797665039,5.558,-679.8508698847095,460.89506727010473,2.904467556302169,1061.7458400145017,8.044931845726737,-1.189697941542732,-244.82311,36.97
281,Hufflepuff,Ernest,Begley,2001-03-21,Left,39564.0,631.627437970212,6.299508149579375,-6.31627437970212,2.117,-524.8133765113886,331.7365788869205,3.2061013777163447,1056.9421555439772,3.606671281651072,0.7410446273571157,-247.81185,17.72
282,Hufflepuff,Aletha,Mattingly,1998-04-26,Right,33898.0,563.3806898600523,3.9952358494540654,-5.633806898600522,2.171,-338.03853285601434,386.03018956314713,7.697747200605246,1038.2246388054973,8.122198565206133,0.5630147671300672,-245.83467,-8.090000000000003
283,Ravenclaw,Lynn,Belanger,2000-05-08,Left,48697.0,48.155325896768694,5.00766280333095,4.541876426963908,5.525,491.8596365421691,579.5997336693349,1.9114752596328115,1043.2282425879478,3.4771425075745346,-0.3024696422929293,-232.26194,21.34
284,Hufflepuff,Carolina,Castro,1999-04-09,Left,52130.0,498.7669917155336,7.620164494331437,-4.987669917155335,4.803,-519.1512804400821,495.93754284216857,3.710435625789093,1047.9947889898758,2.5736835067137545,-0.6459764497215157,-243.74942,16.58
285,Ravenclaw,Malissa,Blackburn,2000-10-01,Left,38668.0,-490.7132097402429,0.8708641179655903,4.90713209740243,4.314,436.6111327473794,607.0417545722706,6.15962851278664,1058.3121788273734,11.023829760149134,-0.6237654516846406,-232.8665,-24.42
286,Ravenclaw,Mohammad,Hammett,1997-09-04,Left,38551.0,-397.2616389643585,6.682813936654866,3.972616389643585,3.4110710659898476,358.66667295250505,524.1278785118626,5.405393269000046,1043.1683337323202,4.33325142078707,1.0228513004840676,-230.83072,-6.77
287,Slytherin,Emerson,Sprouse,1997-08-21,Left,24875.0,-567.9420879151215,-4.76825177169129,5.679420879151214,-3.716,-414.940987208272,431.67367373482926,6.2793171469095,1039.2220395049007,5.776860426902234,0.3616152158498572,-245.94713,-38.44
288,Gryffindor,Adrianne,Salley,1998-11-16,Left,50471.0,48.155325896768694,-3.453237507154313,-5.757607692328648,5.317,-692.6902956501002,651.6173708801298,-5.012811735948289,968.1701831933436,6.356625941243241,-1.93086713673666,-251.79352000000003,224.30999999999997
289,Ravenclaw,Sydney,Grooms,1999-08-07,Right,25815.0,-419.19535583046576,4.80335890825867,4.191953558304659,3.796,253.8269200813961,557.346710772931,8.948172188609783,1063.6532365661003,12.118124194713252,-0.7655098730721462,-230.78594,-20.97
290,Gryffindor,Thanh,Dyson,2000-12-07,Left,37498.0,715.5666194028729,-4.197732788199821,-7.155666194028727,5.848,-296.612036037406,582.7487880971343,-5.737691300233123,933.5843329069692,0.8821791198166,0.7258758818965982,-253.13532,218.04
291,Gryffindor,Marisa,Benavides,1998-04-28,Right,58249.0,732.0463302327081,-2.9991614028584586,-7.320463302327083,5.831,-393.4313598279451,609.4897793736965,-5.369639720819877,961.2404947225529,2.6176455829081164,0.9363059999664068,-252.96732000000003,194.19
292,Ravenclaw,Demetrius,Mcnair,1997-01-23,Right,44841.0,-461.12158807216537,3.387471321162325,4.6112158807216534,5.789,532.1138024712977,620.6568820741852,3.2650631412044064,1056.4891339733797,7.380985928147807,-0.549573092630023,-231.39707,9.77
293,Hufflepuff,Marcellus,Kirk,1999-10-13,Left,50088.97157622739,640.0633284042966,4.0801645198450345,-6.400633284042966,3.4730000000000003,-685.3533414378097,443.7539341004962,2.343362046062582,1030.8857765042967,8.298561022979726,0.9427246757893772,-247.31282,62.01
294,Hufflepuff,Archie,Magee,2001-08-22,Left,53884.0,691.3071927312927,4.970548115428787,-6.913071927312927,6.009,-293.10048860923087,350.3814126383856,5.080197240937305,1042.719702224602,1.7219075902327168,0.0187016467364354,-245.67251,-38.13
295,Gryffindor,Mohammed,Hawthorne,1998-04-19,Left,28754.0,342.6233169426976,-6.373340858443482,-3.426233169426976,4.4830000000000005,-745.5598624022871,566.2113227733114,2.8298160240185033,956.1595057804948,4.287212928042337,0.3154283459842178,-252.49698,193.77
296,Slytherin,Sharon,Corbin,1999-07-22,Left,43447.0,-447.1285866381463,-3.866651138734685,4.471285866381464,-3.67,-617.0388182570508,427.7964963241212,4.362326763337017,1056.2499197653194,10.54444588390552,-0.4470235625413165,-248.32283,-36.64
297,Hufflepuff,Carla,Null,1997-09-26,Right,59613.0,652.345887440467,4.428998524933961,-6.5234588744046675,4.873,-706.4176826976525,399.7803167047943,1.4826931502909693,1070.3408099403782,4.4048961338091175,-1.3382339064038102,-247.97136,15.739999999999998
298,Hufflepuff,Magdalena,Gonzales,1997-11-21,Right,44498.0,606.715696848218,5.004513227347784,-6.0671569684821804,5.109,-540.5153417348562,394.7960591313064,3.426388529363885,1054.7473489834554,4.698540969411587,-0.1494811399346574,-245.46342,17.46
299,Hufflepuff,Elisha,Mattox,2000-09-19,Left,48128.0,529.0130316105647,6.144434151197107,-5.290130316105646,4.511,-454.09017850329707,354.5866691765211,6.750660627121885,1047.3204063864564,4.1657010705641895,1.6128044988117682,-244.10968,-32.17000000000001
300,Hufflepuff,Emma,Manley,1997-11-24,Right,59239.0,495.4249716298256,4.28718569113917,-4.954249716298255,4.688,-728.7614456777382,450.77197525705583,5.661147117079215,1062.808828331579,8.7725604400718,-0.4110438651939713,-244.88116,-1.3300000000000018
301,Hufflepuff,Roberto,Sell,1999-11-04,Left,57192.0,579.5614066062958,5.433945473042182,-5.7956140660629565,4.17,-595.6756306915737,338.99720120329187,5.089843495699494,1066.6394802793584,3.866585483885548,-0.6106044540438931,-246.54779,-42.330000000000005
302,Hufflepuff,Luigi,Pruitt,2000-11-07,Left,35524.0,826.5274098306761,3.8285145140115153,-8.265274098306763,7.4129999999999985,-757.7563594070073,444.55937839283456,6.329829256721707,1063.6272496293263,5.776860426902234,-0.6802369098331623,-244.35225,21.21
303,Hufflepuff,Royce,Linares,1997-07-31,Right,58131.0,196.35329277223587,6.926228976202467,-1.9635329277223583,5.782,-732.8023692317665,401.1873834317453,6.994940868282249,1060.9561123797048,5.314165979640354,-0.8606609300491433,-240.14416,-36.98
304,Ravenclaw,Chrystal,Purdy,2000-01-28,Left,48306.0,-679.01828598,4.300652442129665,6.7901828598,3.792,681.4846395451564,560.2659975094251,4.138450250579154,1064.6809210625502,5.776860426902234,-0.06629184058978668,-230.82475,-40.15
305,Slytherin,Chauncey,Otto,1998-10-13,Left,38288.0,-413.8667590938815,-6.438093032371088,4.138667590938816,-6.190999999999999,-561.7138228442593,401.9397887851688,4.924864348425871,1076.495832737807,13.37807753606377,0.20363390196885,-251.52742,-67.58000000000001
306,Hufflepuff,Shirley,Keyes,1997-03-23,Left,57198.0,474.7268163591416,1.1476181343485616,-4.747268163591416,5.653,-828.1165978678946,478.44142970652814,1.4286730106816767,1079.5390683502876,8.632439702251096,1.478030197188729,-246.81785,23.8
307,Ravenclaw,Lacy,Layne,1997-04-30,Right,12871.0,-347.9132506873194,6.249342664564532,3.4791325068731935,4.717,671.8162808917532,553.7788439947674,4.607789471368688,1073.3118726539076,8.420180805065408,-1.127018215097155,-229.44915,18.61
308,Hufflepuff,Shelby,Mcnamara,1997-12-14,Left,82041.0,416.5505107174652,4.803952282581054,-4.165505107174652,5.114,-715.3250283974705,421.5721922682032,2.2175606522622644,1071.353488335483,3.4234840905997954,1.2915060917392938,-246.30753,-21.160000000000004
309,Slytherin,Archie,Wallis,2000-05-06,Right,65575.0,-451.7370598926358,-3.0921110234859546,4.517370598926359,-4.74,-287.0934894719736,495.93754284216857,3.8879626576686857,1005.1652193119484,6.50075123113033,0.022985413113130154,-249.64231,-16.520000000000003
310,Hufflepuff,Reuben,Rossi,2001-03-17,Left,44345.0,410.4440516983079,7.155386743486138,-4.104440516983079,5.4570000000000025,-533.751768609826,377.8981779919503,6.741806357296151,1047.776897203058,4.49551323282761,-2.3528830749842613,-241.41739,-15.229999999999997
311,Hufflepuff,Marcos,Mcgee,2000-03-31,Right,39443.0,497.44650889443017,4.554376783049089,-4.974465088944301,5.903,-612.801785041343,415.174395901806,3.0212972182150657,1056.995556560012,5.2927503887355725,0.6784703368465514,-243.92371,28.47
312,Hufflepuff,Lavern,Sides,2000-11-14,Left,52473.0,414.4201211981513,6.685949917228619,-4.144201211981513,4.27,-379.4418138040809,342.4922792685086,2.8728999202447207,1044.7891437340563,-0.1840658184244548,0.6981411719913382,-244.66036,-8.219999999999999
313,Gryffindor,Adela,Urbina,1997-08-08,Right,51132.0,161.92964948978857,-5.867612556299433,-1.6192964948978856,4.133,-624.5620550922648,629.5805460790717,-5.355302315135552,967.341257641426,4.74034905182638,0.0555283112207706,-251.09125,183.88
314,Ravenclaw,Oren,Scanlon,2000-11-27,Right,29023.0,-504.4316134649163,6.321517673513961,5.044316134649161,4.966,607.2066488466482,566.1885036803487,3.4308578237363263,1070.4221153819126,6.374062037532202,0.3729376213343879,-229.27228,11.58
315,Hufflepuff,Otha,Vo,1997-07-26,Left,62592.0,424.1888124325041,6.321198852027671,-4.241888124325041,5.082,-656.4915522388964,404.7762242520224,1.8425002689661403,1030.8857765042967,2.6677265382291995,-0.6166271961129308,-244.74546,14.36
316,Ravenclaw,Marci,Witcher,1997-10-25,Left,52809.0,-771.8071112714566,2.9613194180982583,7.718071112714567,3.3160000000000003,670.2634549394968,571.0539290552089,3.663153964095801,1062.408805050762,5.341139831621545,0.022985413113130154,-231.58457,-45.14000000000001
317,Slytherin,Chelsea,Watkins,1998-02-16,Right,53002.0,-603.3000225837446,-3.578674832156741,6.033000225837448,-4.869,-586.6606360126394,354.3086857943192,3.928952898013202,1059.5295918312345,6.632062888760713,-0.1559443241351837,-249.38126,-84.15
318,Hufflepuff,Bill,Purnell,1998-06-26,Left,48422.0,493.5262796387312,7.577107575338629,-4.9352627963873115,4.383,-220.16959428356242,369.2137738334087,3.8162835692518735,1050.2552591303324,5.776860426902234,-0.4123478378364056,-244.04762,14.62
319,Slytherin,Arthur,Lindstrom,1997-03-13,Left,30469.0,-508.99197292526793,-2.752919230835335,5.089919729252681,-5.426,-527.3385979750202,414.6966656272007,2.8267340231932447,1062.6906154452067,10.292199552005547,0.022985413113130154,-248.15824,-6.019999999999996
320,Slytherin,Robyn,Wilhite,1998-10-25,Left,46508.0,48.155325896768694,-5.379722235561471,4.8756792646565525,-4.372,-546.5625502261992,401.6756296505758,6.668670014674365,1043.438022737474,10.52474258129294,1.1299250048146183,-249.24482000000003,-79.64000000000001
